id_estabelecimento,projeto,fonte,nome,sigla,natureza,categoria,abrangencia,descricao,tipo_logradouro,nome_logradouro,numero,numero_sem_numero,complemento,bairro,municipio,cod_IBGE,uf,cep,ddd,telefone1,ramal1,telefone2,ramal2,whatsapp,email,24horas,horario_inicio,horario_fim,dias_funcionamento,presencial,online,funcionamento_pandemia,obs_pandemia,latitude,longitude,observacao
,penhas,conexoes_nudems_dpes,Hospital Regional do Alto Sertão,,público,Saúde,Local,,Rodovia,AL 145,2990,,"Quadra 022, Cidade Universitária",Delmiro Gouveia,Delmiro Gouveia,2702405,AL,57480000,,,,,,,,,,,,,,,,"-9,3675659","-37,9918249",
,penhas,conexoes_nudems_dpes,Santa Casa de Misericórdia de Penedo,,público,Saúde,Local,,Avenida,Getúlio Vargas,423,,,Centro,Penedo,2706703,AL,57200000,,,,,,,,,,,,,,,,"-10,2858888","-36,5759387",
,penhas,conexoes_nudems_dpes,Chama,,público,Saúde,Local,,Rodovia,AL-220,s/n,,KM 4,,Arapiraca,2700300,AL,57515745,,,,,,,,,,,,,,,,"-9,6426768","-36,9857973",
,penhas,conexoes_nudems_dpes,Hospital Universitário Prof. Alberto Antunes,,público,Saúde,Local,,Avenida,Lourival Melo Mota,s/n,,,Tabuleiro do Martins,Maceió,2704302,AL,57072900,,,,,,,,,,,,,,,,"-9,5661242","-35,7771141",
,penhas,conexoes_nudems_dpes,Maternidade Escola Santa Mônica,,público,Saúde,Local,,Avenida,Comendador Leão,s/n,,,Poço,Maceió,2704302,AL,57025000,,,,,,,,,,,,,,,,"-9,6634848","-35,7242143",
,penhas,conexoes_nudems_dpes,Hospital da Cidade,,público,Saúde,Local,,Avenida,Ariosvaldo Pereira Cintra,152,,,Gruta de Lourdes,Maceió,2704302,AL,57052580,,,,,,,,,,,,,,,,"-9,620115","-35,7374464",
,penhas,conexoes_nudems_dpes,Hospital Regional Dr. Clodolfo Rodrigues de Melo,,público,Saúde,Local,,Avenida,João Agostinho dos Santos,s/n,,,Santo Antônio,Santana do Ipanema,2708006,AL,57500000,,,,,,,,,,,,,,,,"-9,3730612","-37,2512035",
,penhas,conexoes_nudems_dpes,Hospital Regional de Coari Pref. Dr. Odair Carlos Geraldo,,público,Saúde,Local,,Estrada,Coari Mamia,s/n,,,Tauá Mirim,Coari,1301209,AM,69460000,,,,,,,,,,,,,,,,"-4,086873199999999","-63,14602530000001",
,penhas,conexoes_nudems_dpes,Hospital Regional de Tefé,,público,Saúde,Local,,Estrada,da Bexiga,s/n,,,Fonte Boa,Tefé,1304203,AM,69553125,,,,,,,,,,,,,,,,"-2,5151683","-66,09589799999999",
,penhas,conexoes_nudems_dpes,Hospital Regional Dr. Jofre de Matos Cohen,,público,Saúde,Local,,Rua,Herberth de Azevedo,985,,,Santa Clara,Parintins,1303403,AM,69151160,,,,,,,,,,,,,,,,"-2,6226234","-56,72902389999999",
,penhas,conexoes_nudems_dpes,Instituto da Mulher Dona Lindu,,público,Saúde,Local,,Rua,Mario Ypiranga,1581,,,Adrianópolis,Manaus,1302603,AM,69070000,,,,,,,,,,,,,,,,"-3,1010197","-60,0147457",
,penhas,conexoes_nudems_dpes,Unidade Hospitalar de Boca do Acre,,público,Saúde,Local,,Avenida,Mario Diogo de Melo,s/n,,,Plato do Piquia,Boca do Acre,1300706,AM,69850000,,,,,,,,,,,,,,,,"-8,7766398","-67,3331209",
,penhas,conexoes_nudems_dpes,Unidade Hospitalar de Carauari,,público,Saúde,Local,,Rua,Celino de Menezes,s/n,,,Nova República,Carauari,1301001,AM,69500000,,,,,,,,,,,,,,,,"-4,8730545","-66,894416",
,penhas,conexoes_nudems_dpes,Unidade Hospitalar Hamilton Cidade,,público,Saúde,Local,,Rua,Travessa 24 de Outubro,,,,Centro,Manicoré,1302702,AM,69280000,,,,,,,,,,,,,,,,"-5,8117264","-61,2930962",
,penhas,conexoes_nudems_dpes,Maternidade Dr. Moura Tapajós,,público,Saúde,Local,,Avenida,Brasil,1335,,,Compensa,Manaus,1302603,AM,69036110,,,,,,,,,,,,,,,,"-3,0959282","-60,0582899",
,penhas,conexoes_nudems_dpes,Maternidade Dona Nazira Daou,,público,Saúde,Local,,Avenida,Camapuã,108,,núcleo 09. Quadra 316,Cidade Nova II,Manaus,1302603,AM,69097720,,,,,,,,,,,,,,,,"-3,0319826","-59,96357649999999",
,penhas,conexoes_nudems_dpes,Unidade Hospitalar de Maraã,,público,Saúde,Local,,Avenida,25 de março,s/n,,,Centro,Maraã,1302801,AM,69490000,,,,,,,,,,,,,,,,"-1,8592916","-65,5900345",
,penhas,conexoes_nudems_dpes,Maternidade Balbina Mestrinho,,público,Saúde,Local,,Avenida,Duque de Caxias,1142,,Praça 14,Centro,Manaus,1302603,AM,69020140,,,,,,,,,,,,,,,,"-3,1249178","-60,0113133",
,penhas,conexoes_nudems_dpes,Hospital Chapot Prevost,,público,Saúde,Local,,Avenida,Getúlio Vargas,s/n,,,Colônia Antônio Aleixo,Manaus,1302603,AM,69008000,,,,,,,,,,,,,,,,"-3,0882548","-59,8938632",
,penhas,conexoes_nudems_dpes,Maternidade de Referência Ana Braga,,público,Saúde,Local,,Avenida,Cosme Ferreira,s/n,,,São José I,Manaus,1302603,AM,69083000,,,,,,,,,,,,,,,,"-3,0806804","-59,94250390000001",
,penhas,conexoes_nudems_dpes,Sesap Hospital da Mulher Mãe Luzia,,público,Saúde,Local,,Avenida,FAB,81,,,Centro,Macapá,1600303,AP,68900073,,,,,,,,,,,,,,,,"0,0404308","-51,0593685",
,penhas,conexoes_nudems_dpes,Sesap Maternidade Zona Norte Dra. Eucélia Américo,,público,Saúde,Local,,Rua,Liberdade,s/n,,,Renascer,Macapá,1600303,AP,68907030,,,,,,,,,,,,,,,,"0,0719715","-51,053703",
,penhas,conexoes_nudems_dpes,Complexo Hospitalar de Vitória da Conquista CHVC,,público,Saúde,Local,,Avenida,Filipinas,s/n,,,Felícia,Vitória da Conquista,2933307,BA,45023300,,,,,,,,,,,,,,,,"-14,8812079","-40,8487925",
,penhas,conexoes_nudems_dpes,Hospital Estadual da Criança,,público,Saúde,Local,,Avenida,Eduardo Froes da Mota,s/n,,,35 BI,Feira de Santana,2910800,BA,44020260,,,,,,,,,,,,,,,,"-12,279392","-38,9416625",
,penhas,conexoes_nudems_dpes,Hospital Estadual da Mulher,,público,Saúde,Local,,Rua,Barão de Cotegipe,1153,,,Roma,Salvador,2927408,BA,40411900,,,,,,,,,,,,,,,,"-12,9373032","-38,5068358",
,penhas,conexoes_nudems_dpes,Hospital Geral de Camaçari,,público,Saúde,Local,,Avenida,Leste,s/n,,Via Parafuso,,Camaçari,2905701,BA,42800250,,,,,,,,,,,,,,,,"-12,7023405","-38,3004745",
,penhas,conexoes_nudems_dpes,Hospital Geral Menandro de Faria,,público,Saúde,Local,,Estrada,do Coco,s/n,,,Km 4,Lauro de Freitas,2919207,BA,42700130,,,,,,,,,,,,,,,,"-12,899972","-38,3327817",
,penhas,conexoes_nudems_dpes,Hospital Geral Roberto Santos,,público,Saúde,Local,,Estrada,Saboeiro,s/n,,,Cabula,Salvador,2927408,BA,41180900,,,,,,,,,,,,,,,,"-12,9576607","-38,4479656",
,penhas,conexoes_nudems_dpes,Hospital Geral Santa Tereza,,público,Saúde,Local,,Rua,Salustiano Guerra,338,,,Centro,Ribeira do Pombal,2926608,BA,48400000,,,,,,,,,,,,,,,,"-10,8373256","-38,5394644",
,penhas,conexoes_nudems_dpes,Hospital Maternidade Luiz Argolo,,público,Saúde,Local,,Avenida,Luís Argôlo,128,,,Centro,Santo Antônio de Jesus,2928703,BA,44572030,,,,,,,,,,,,,,,,"-12,9651652","-39,2670121",
,penhas,conexoes_nudems_dpes,Hospital Materno Infantil Doutor Joaquim Sampaio,,público,Saúde,Local,,Avenida,Brasil,s/n,,,Conquista,Ilhéus,2913606,BA,45650270,,,,,,,,,,,,,,,,"-14,7931675","-39,0468156",
,penhas,conexoes_nudems_dpes,Hospital Municipal Esau Matos,,público,Saúde,Local,,Avenida,Macaúbas,100,,,Kadija,Vitória da Conquista,2933307,BA,45065540,,,,,,,,,,,,,,,,"-14,8708599","-40,863324",
,penhas,conexoes_nudems_dpes,Hospital Regional Deputado Luís Eduardo Magalhães,,público,Saúde,Local,,Rodovia,367,s/n,,km 56,Loteamento Quinta do Descobrimento,Porto Seguro,2925303,BA,45810000,,,,,,,,,,,,,,,,"-16,4378692","-39,0841061",
,penhas,conexoes_nudems_dpes,Instituto de Perinatologia da Bahia,,público,Saúde,Local,,Rua,Teixeira Barros,72,,,Parque Bela Vista,Salvador,2927408,BA,40279090,,,,,,,,,,,,,,,,"-12,9853823","-38,4768607",
,penhas,conexoes_nudems_dpes,Maternidade Albert Sabin,,público,Saúde,Local,,Estrada,do Coqueiro Grande,s/n,,,Cajazeiras,Salvador,2927408,BA,41342315,,,,,,,,,,,,,,,,"-12,9036107","-38,401927",
,penhas,conexoes_nudems_dpes,Maternidade Clímerio de Oliveira,,público,Saúde,Local,,Rua,do Limoeiro,137,,,Nazaré,Salvador,2927408,BA,40055150,,,,,,,,,,,,,,,,"-12,9717345","-38,5019093",
,penhas,conexoes_nudems_dpes,Maternidade Maria da Conceição de Jesus,,público,Saúde,Local,,Avenida,Afrânio Peixoto,s/n,,,Coutos,Salvador,2927408,BA,40720690,,,,,,,,,,,,,,,,"-12,850902","-38,4746999",
,penhas,conexoes_nudems_dpes,Maternidade Professor José Maria de Magalhães Neto,,público,Saúde,Local,,Rua,Marquês de Maricá,,,"Complexo César Araújo, Pau Miúdo",Pau Miúdo,Salvador,2927408,BA,,,,,,,,,,,,,,,,,"-12,9602342","-38,4837398",
,penhas,conexoes_nudems_dpes,Maternidade Regional de Camaçari,,público,Saúde,Local,,Rua,Principal,s/n,,esquina com Rua Dois de Julho,,Camaçari,2905701,BA,,,,,,,,,,,,,,,,,"-12,7076379","-38,2978081",
,penhas,conexoes_nudems_dpes,Maternidade Tsylla Balbino,,público,Saúde,Local,,Ladeiras,de Quintas,s/n,,,Baixa de Quintas,Salvador,2927408,BA,,,,,,,,,,,,,,,,,"-12,9625406","-38,4854246",
,penhas,conexoes_nudems_dpes,Unidade de Emergência Prof. Hosanah D. Oliveira,,público,Saúde,Local,,Via Local,Setor A,,,,Cajazeiras,Salvador,2927408,BA,41338800,,,,,,,,,,,,,,,,"-12,9196537","-38,361678",
,penhas,conexoes_nudems_dpes,Hospital O Bom Samaritano,,público,Saúde,Local,,Praça,José Abraão Santiago,179,,Caixa d'Água,Caixa d'Água,Riachão do Jacuípe,2926301,BA,44640000,,,,,,,,,,,,,,,,"-11,8129013","-39,382127",
,penhas,conexoes_nudems_dpes,Hospital Regional Vicentina Goulart,,público,Saúde,Local,,Rua,Alberto Tôrres,370,,,Estação,Jacobina,2917508,BA,44700000,,,,,,,,,,,,,,,,"-11,190171","-40,5164005",
,penhas,conexoes_nudems_dpes,Centro de Cirurgias Eletivas,,público,Saúde,Local,,Rua,Elvira Dorea,72,,,Centro,Alagoinhas,2900702,BA,48000019,,,,,,,,,,,,,,,,"-12,1379562","-38,4191081",
,penhas,conexoes_nudems_dpes,Hospital da Mulher,,público,Saúde,Local,,Rua,Antonio Coite,,,,Jardim Ouro Branco,Barreiras,2903201,BA,47802273,,,,,,,,,,,,,,,,"-12,1472731","-44,9813021",
,penhas,conexoes_nudems_dpes,Hospital Materno Infantil de Juazeiro,,público,Saúde,Local,,Avenida,Raul Alves,1000,,,Santo Antonio,Juazeiro,2918407,BA,48902080,,,,,,,,,,,,,,,,"-9,4178076","-40,5074814",
,penhas,conexoes_nudems_dpes,Hospital Dr. Heitor Guedes de Mello,,público,Saúde,Local,,Rua,Barão de Jequirica,s/n,,,Centro,Valença,2932903,BA,45400000,,,,,,,,,,,,,,,,"-13,3706294","-39,0741935",
,penhas,conexoes_nudems_dpes,Hospital Nair Alves de Souza,,público,Saúde,Local,,Rua,das Caraibeiras,s/n,,,Gen. Dutra,Paulo Afonso,2924009,BA,48607010,,,,,,,,,,,,,,,,"-9,3927358","-38,2167537",
,penhas,conexoes_nudems_dpes,Hospital Municipal Dom Antônio Monteiro,,público,Saúde,Local,,Praça,Duque de Caxias,172,,,Centro,Senhor do Bonfim,2930105,BA,48970000,,,,,,,,,,,,,,,,"-10,4614286","-40,1832353",
,penhas,conexoes_nudems_dpes,Hospital Inácia Pinto dos Santos,,público,Saúde,Local,,Rua,da Barra,705,,,Jardim Cruzeiro,Feira de Santana,2910800,BA,44024366,,,,,,,,,,,,,,,,"-12,2423109","-38,9785065",
,penhas,conexoes_nudems_dpes,Maternidade Frei Justo Ventre,,público,Saúde,Local,,Praça,da Bandeira,100,,,Centro,Seabra,2929909,BA,46900000,,,,,,,,,,,,,,,,"-12,1393155","-38,4232002",
,penhas,conexoes_nudems_dpes,Hospital Professor Edgar Santos,,público,Saúde,Local,,Travessa,Boa Ventura,,,,Antonio Jose Carvalho,Pindobaçu,2924603,BA,44771414,,,,,,,,,,,,,,,,"-10,7439187","-40,3654086",
,penhas,conexoes_nudems_dpes,Hospital Materno Infantil de Alagoinhas,,público,Saúde,Local,,Terminal,Rodoviario,s/n,,,Jambeiro,Alagoinhas,2900702,BA,48007828,,,,,,,,,,,,,,,,"-12,1476936","-38,4008814",
,penhas,conexoes_nudems_dpes,Hospital Municipal Sagrada Família,,público,Saúde,Local,,Rua,Visconde de Cayru,66,,,Jardim Liberdade,Teixeira de Freitas,2931350,BA,45985200,,,,,,,,,,,,,,,,"-17,5301753","-39,76101269999999",
,penhas,conexoes_nudems_dpes,Hospital Municipal de Campo Alegre de Lourdes,,público,Saúde,Local,,Rua,Coronel Lindolfo Dias,,,,Pedro Alcantara,Campo Alegre de Lourdes,2905909,BA,47220000,,,,,,,,,,,,,,,,"-9,5195217","-43,0074803",
,penhas,conexoes_nudems_dpes,Unidade de Emergência de Cajazeiras 8,,público,Saúde,Local,,Rua,Direta da Mangabeira,108,,,Cajazeiras VIII,Salvador,2927408,BA,41338710,,,,,,,,,,,,,,,,"-12,904467","-38,4125175",
,penhas,conexoes_nudems_dpes,HGCC Hospital Geral Dr. César Cals,,público,Saúde,Local,,Avenida,Imperador,545,,,Centro,Fortaleza,2304400,CE,60015052,,,,,,,,,,,,,,,,"-3,7262362","-38,5337606",
,penhas,conexoes_nudems_dpes,HGF Hospital Geral de Fortaleza,,público,Saúde,Local,,Rua,Ávila Goulart,900,,,Papicu,Fortaleza,2304400,CE,,,,,,,,,,,,,,,,,"-3,7361721","-38,4775673",
,penhas,conexoes_nudems_dpes,Hosp Matern Mãe Totonha,,público,Saúde,Local,,Rua,Jose Homero Saraiva Camara,80,,,Santa Terezinha,Madalena,2307635,CE,63860000,,,,,,,,,,,,,,,,"-4,8507558","-39,5762499",
,penhas,conexoes_nudems_dpes,Hospital Distrital Gonzaga Mota José Walter,,público,Saúde,Local,,Avenida,C,485,,2ª Etapa – Conjunto José Walter,,Fortaleza,2304400,CE,60750030,,,,,,,,,,,,,,,,"-3,8306615","-38,5569961",
,penhas,conexoes_nudems_dpes,Hospital Distrital Gonzaga Mota Messejana,,público,Saúde,Local,,Avenida,Washington Soares,7700,,,Messejana,Fortaleza,2304400,CE,60844150,,,,,,,,,,,,,,,,"-3,8221207","-38,481946",
,penhas,conexoes_nudems_dpes,Hospital e Maternidade Dra. Zilda Arns Neumann,,público,Saúde,Local,,Avenida,Lineu Machado,145,,,Jockey Club,Fortaleza,2304400,CE,60520100,,,,,,,,,,,,,,,,"-3,763509399999999","-38,5774625",
,penhas,conexoes_nudems_dpes,Hospital Maternidade São Lucas,,público,Saúde,Local,,Rua,São Benedito,243,,,São Miguel,Juazeiro do Norte,2307304,CE,63020080,,,,,,,,,,,,,,,,"-7,205685600000001","-39,3101963",
,penhas,conexoes_nudems_dpes,Maternidade Escola Assis Chateaubriand,,público,Saúde,Local,,Rua,Cel. Francisco Nunes de Melo,s/n,,,Rodolfo Teófilo,Fortaleza,2304400,CE,60430270,,,,,,,,,,,,,,,,"-3,7438166","-38,5485271",
,penhas,conexoes_nudems_dpes,Hospital Regional Dr. Pontes Neto,,público,Saúde,Local,,Rua,Alto do Boqueirão,s/n,,,Centro,Quixeramobim,2311405,CE,63800000,,,,,,,,,,,,,,,,"-5,1949831","-39,3108023",
,penhas,conexoes_nudems_dpes,Hospital Municipal Estevam Ponte,,público,Saúde,Local,,Rua,Boulevard Joao Barbosa,401,,,Centro,Sobral,2312908,CE,62010190,,,,,,,,,,,,,,,,"-3,683603199999999","-40,34660540000001",
,penhas,conexoes_nudems_dpes,HJMA Hospital José Martiniano de Alencar,,público,Saúde,Local,,Rua,Princesa Isabel,1526,,,Centro,Fortaleza,2304400,CE,60015061,,,,,,,,,,,,,,,,"-3,7341582","-38,538206",
,penhas,conexoes_nudems_dpes,Hospital Distrital Nossa Senhora da Conceição,,público,Saúde,Local,,Rua,1018,148,,4ª Etapa,Conjunto Ceará,Fortaleza,2304400,CE,60532690,,,,,,,,,,,,,,,,"-3,7703647","-38,6167429",
,penhas,conexoes_nudems_dpes,Hospital Distrital Gonzaga Mota Barra do Ceará,,público,Saúde,Local,,Avenida,Dom Aloisio Lorscheider,1130,,,Conjunto Nova Assunção,Fortaleza,2304400,CE,60347780,,,,,,,,,,,,,,,,"-3,715554","-38,5973789",
,penhas,conexoes_nudems_dpes,Hospital Regional Norte,,público,Saúde,Local,,Avenida,John Sanford,1505,,,Junco,Sobral,2312908,CE,62030340,,,,,,,,,,,,,,,,"-3,67515","-40,3679328",
,penhas,conexoes_nudems_dpes,Hospital Regional do Sertão Central,,público,Saúde,Local,,Rodovia,CE 060 KM 198,,,Estrada do Algodão,,Quixeramobim,2311405,CE,63800000,,,,,,,,,,,,,,,,"-5,2235284","-39,3301898",
,penhas,conexoes_nudems_dpes,Hospital Materno Infantil Dr. Antônio Lisboa,,público,Saúde,Local,,Lote,2 Sul,,,"Quadra 608, Módulo A",Asa Sul,Brasília,5300108,DF,70203900,,,,,,,,,,,,,,,,"-15,823167","-47,8836838",
,penhas,conexoes_nudems_dpes,Hospital Regional de Ceilândia,,público,Saúde,Local,,Área Especial,QNM 27,s/n,,,Ceilândia Sul,Brasília,5300108,DF,72215270,,,,,,,,,,,,,,,,"-15,8177669","-48,0953643",
,penhas,conexoes_nudems_dpes,Hospital Regional do Gama (HRG),,público,Saúde,Local,,Área especial,,,,,Gama,Brasília,5300108,DF,72405901,,,,,,,,,,,,,,,,"-16,0130664","-48,0679688",
,penhas,conexoes_nudems_dpes,Hospital Regional de Santa Maria (HRSM),,público,Saúde,Local,,Avenida,102,s/n,,Blocos ABCD,Santa Maria,Brasília,5300108,DF,72502100,,,,,,,,,,,,,,,,"-16,0387851","-48,0375968",
,penhas,conexoes_nudems_dpes,Policlínica da Atenção Secundária Paranoá,,público,Saúde,Local,,Setor,Hospitalar Quadra 2 Conjunto K,1,,,Paranoá,Brasília,5300108,DF,71570903,,,,,,,,,,,,,,,,"-15,708703","-47,91437519999999",
,penhas,conexoes_nudems_dpes,HRAN,,público,Saúde,Local,,Quadra,SMHN,101,,,Plano Piloto,Brasília,5300108,DF,70710100,,,,,,,,,,,,,,,,"-15,7842851","-47,8842958",
,penhas,conexoes_nudems_dpes,HRT Hospital Regional de Taguatinga,,público,Saúde,Local,,Área Especial,Setor C Norte (Área Especial 24),s/n,,,Taguatinga Norte,Brasília,5300108,DF,72115902,,,,,,,,,,,,,,,,"-15,8231415","-48,0686005",
,penhas,conexoes_nudems_dpes,Hospital Regional de Planaltina (HRPL),,público,Saúde,Local,,Avenida,W L 04,s/n,,,Planaltina,Brasília,5300108,DF,73310000,,,,,,,,,,,,,,,,"-15,6004792","-47,6470832",
,penhas,conexoes_nudems_dpes,Hospital da Região Leste (HRL),,público,Saúde,Local,,Quadra,02 Conj K,1,,,Paranoá,Brasília,5300108,DF,71570903,,,,,,,,,,,,,,,,"-15,708703","-47,91437519999999",
,penhas,conexoes_nudems_dpes,Hospital São José,,público,Saúde,Local,,,Cristo Rei,514,,,Centro,Colatina,3201506,ES,29701400,,,,,,,,,,,,,,,,"-19,5414617","-40,6300808",
,penhas,conexoes_nudems_dpes,Hospital Universitário Cassiano Antônio Moraes HUCAM,,público,Saúde,Local,,Avenida,Marechal Campos,1355,,,Santa Cecília,Vitória,3205309,ES,29043910,,,,,,,,,,,,,,,,"-20,3000149","-40,3182245",
,penhas,conexoes_nudems_dpes,IESP Hospital de Pinheiros,,público,Saúde,Local,,Rua,Dr Lobato,,,,Centro,Pinheiros,3204104,ES,29980000,,,,,,,,,,,,,,,,"-18,4126949","-40,2126946",
,penhas,conexoes_nudems_dpes,Hospital Rio Doce,,público,Saúde,Local,,Avenida,João Felipe Calmon,1245,,,Centro,Linhares,3203205,ES,29901627,,,,,,,,,,,,,,,,"-19,3979711","-40,0706186",
,penhas,conexoes_nudems_dpes,HIFA Hospital Materno Infantil Francisco de Assis,,público,Saúde,Local,,Rua,Cel. Guardiã,100,,,Centro,Cachoeiro de Itapemirim,3201209,ES,29300070,,,,,,,,,,,,,,,,"-20,852033","-41,113374",
,penhas,conexoes_nudems_dpes,Hospital Municipal Materno Infantil,,público,Saúde,Local,,Rua,Adaucto Morais da Silva,,,Civit II,Civit II,Serra,3205002,ES,29168088,,,,,,,,,,,,,,,,"-20,1934045","-40,2577468",
,penhas,conexoes_nudems_dpes,Hospital Infantil e Maternidade Alzir Bernardino Alves,,público,Saúde,Local,,Avenida,Min. Salgado Filho,918,,,Soteco,Vila Velha,3205200,ES,29106010,,,,,,,,,,,,,,,,"-20,3462914","-40,3085435",
,penhas,conexoes_nudems_dpes,Hospital Estadual da Mulher Dr. Jurandir do Nascimento HEMU,,público,Saúde,Local,,Rua,R7 com Avenida Perimetral,s/n,,,St. Oeste,Goiânia,5208707,GO,74125090,,,,,,,,,,,,,,,,"-16,6771014","-49,2793786",
,penhas,conexoes_nudems_dpes,Hospital Municipal da Mulher e Maternidade Célia Câmara,,público,Saúde,Local,,Avenida,Sen. Canedo,1031-907,,Conj. Vera Cruz,Conj. Vera Cruz,Goiânia,5208707,GO,74493160,,,,,,,,,,,,,,,,"-16,6624189","-49,3885121",
,penhas,conexoes_nudems_dpes,Hospital Estadual e Maternidade N. Sra. de Lourdes HEMNSL,,público,Saúde,Local,,Rua,230,,,,Vila Jaragua,Goiânia,5208707,GO,74655130,,,,,,,,,,,,,,,,"-16,6530133","-49,2529018",
,penhas,conexoes_nudems_dpes,Maternidade Municipal Aristina Cândida,,público,Saúde,Local,,Rua,José Francisco Teles,s/n,,,Jardim de Todos Os Santos,Senador Canedo,5220454,GO,75250000,,,,,,,,,,,,,,,,"-16,6976369","-49,0965399",
,penhas,conexoes_nudems_dpes,EBSERH Hospital Universitário da UFMA,,público,Saúde,Local,,Rua,Barão de Itapari,227,,,Centro,São Luís,2111300,MA,65020070,,,,,,,,,,,,,,,,"-2,5243096","-44,2944814",
,penhas,conexoes_nudems_dpes,Maternidade Carmosina Coutinho,,público,Saúde,Local,,Avenida,Valter Brito,s/n,,,Campo de Belém,Caxias,2103000,MA,65609070,,,,,,,,,,,,,,,,"-4,874121","-43,3720549",
,penhas,conexoes_nudems_dpes,Casa de Saúde e Maternidade de Coelho Neto,,público,Saúde,Local,,Avenida,Antonio Guimaraes,,,,Mutirao,Coelho Neto,2103406,MA,65620000,,,,,,,,,,,,,,,,"-4,2596751","-43,0182166",
,penhas,conexoes_nudems_dpes,Maternidade de Alta Complexidade do Maranhão,,público,Saúde,Local,,Avenida,Jerônimo de Albuquerque,s/n,,,COHAB Anil I,São Luís,2111300,MA,65051210,,,,,,,,,,,,,,,,"-2,5386226","-44,2214807",
,penhas,conexoes_nudems_dpes,Maternidade de Alto Risco de Imperatriz,,público,Saúde,Local,,Rua,Coriolano Milhomem,42,,,Centro,Imperatriz,2105302,MA,65900330,,,,,,,,,,,,,,,,"-5,5283728","-47,48691119999999",
