id,status,created_on,categoria,nome,sigla,natureza,owner,descricao,tipo_logradouro,nome_logradouro,numero,numero_sem_numero,complemento,bairro,municipio,uf,cep,ddd,telefone1,telefone2,email,horario_inicio,horario_fim,eh_24h,dias_funcionamento,eh_presencial,eh_online,funcionamento_pandemia,observacao_pandemia,avaliacao,latitude,longitude,ja_passou_por_moderacao,updated_at,observacao,qtde_avaliacao,horario_correto,delegacia_mulher,endereco_correto,telefone_correto,existe_delegacia,eh_importacao,cliente_id,indexed_at,test_status,index,geog.type,geog.coordinates,abrangencia,eh_whatsapp,ramal1,ramal2,cod_ibge,fonte
7485,active,2026-02-05T21:07:40.242169Z,583,Defensoria Pública do Estado da Bahia - Euclides da Cunha,DPE,publico,,,Rua,Castro Alves,210,false,,Centro,Euclides da Cunha,BA,48500000,75,999240310,32714498,defensoria.euclides@defensoria.ba.def.br,08:00,17:00,false,Dias úteis,false,false,false,,,-10.5078999,-39.0147815,,2026-02-05T21:07:40.242169Z,"Telefones alternativos: (75) 3271-4496, (75) 99803-7436, (75) 99983-8067, (75) 99825-4991. Link: https://www.defensoria.ba.def.br/postos-atendimento/10a-defensoria-publica-regional-paulo-afonso/.",,,,,,,true,,,,,,,Regional,true,,,2910701,conexoes_nudems_dpes
7486,active,2026-02-05T21:07:40.242194Z,583,Defensoria Pública do Estado da Bahia - Eunápolis,DPE,publico,,,Avenida,Demétrio Couto Guerrieri,446,false,,Centro,Eunápolis,BA,45820095,73,32623800,,dpeeunapolis@defensoria.ba.def.br,08:00,17:00,false,Dias úteis,false,false,false,,,-16.3716801,-39.5924962,,2026-02-05T21:07:40.242194Z,Link: https://www.defensoria.ba.def.br/postos-atendimento/9a-defensoria-publica-regional-porto-seguro/.,,,,,,,true,,,,,,,Regional,false,,,2910727,conexoes_nudems_dpes
7487,active,2026-02-05T21:07:40.242219Z,583,Defensoria Pública do Estado da Bahia - Feira de Santana,DPE,publico,,,Avenida,Maria Quitéria,1235,false,,Centro,Feira de Santana,BA,44001970,75,36146963,36148355,1regional.feiradesantana@defensoria.ba.def.br,08:00,16:00,false,Dias úteis,false,false,false,,,-12.2691505,-38.9550597,,2026-02-05T21:07:40.242219Z,Link: https://www.defensoria.ba.def.br/postos-atendimento/caitite/.,,,,,,,true,,,,,,,Regional,false,,,2910800,conexoes_nudems_dpes
7488,active,2026-02-05T21:07:40.242243Z,583,Defensoria Pública do Estado da Bahia - Guanambi,DPE,publico,,,Rua, ,,true,, ,Guanambi,BA, ,77,34512773,34512773,15regional.guanambi@defensoria.ba.def.br,08:00,17:00,false,Dias úteis,false,false,false,,,,,,2026-02-05T21:07:40.242243Z,Telefone alternativo: (71) 98456-7750. Link: https://www.defensoria.ba.def.br/postos-atendimento/15a-defensoria-publica-regional-guanambi/.,,,,,,,true,,,,,,,Regional,false,,,2911709,conexoes_nudems_dpes
7489,active,2026-02-05T21:07:40.242266Z,583,Defensoria Pública do Estado da Bahia - Ilhéus,DPE,publico,,,Rua,Rotary,255,false,,Cidade Nova,Ilhéus,BA,45652020,73,32344600,32344600,3regional.ilheus@defensoria.ba.def.br,08:00,17:00,false,Dias úteis,false,false,false,,,-14.785015,-39.03580910000001,,2026-02-05T21:07:40.242266Z,"Telefones alternativos: (71) 99603-2822, (71) 99929-9156. Link: https://www.defensoria.ba.def.br/postos-atendimento/3a-defensoria-publica-regional-ilheus/.",,,,,,,true,,,,,,,Regional,false,,,2913606,conexoes_nudems_dpes
7490,active,2026-02-05T21:07:40.242291Z,583,Defensoria Pública do Estado da Bahia - Ipiaú,DPE,publico,,,Rua,Antônio Augusto Sá,46,false,,Bairro da Conceição,Ipiaú,BA,45570000,73,984568489,35316058,dpeipiau@defensoria.ba.def.br,08:00,17:00,false,Dias úteis,false,false,false,,,-14.1401557,-39.7303207,,2026-02-05T21:07:40.242291Z,Link: https://www.defensoria.ba.def.br/postos-atendimento/12a-defensoria-publica-regional-jequie/.,,,,,,,true,,,,,,,Regional,true,,,2913903,conexoes_nudems_dpes
7491,active,2026-02-05T21:07:40.242316Z,583,Defensoria Pública do Estado da Bahia - Ipirá,DPE,publico,,,Rua,Elziro Macedo,260,false,,Centro,Ipirá,BA,44600000,75,32542328,,dpeipira@defensoria.ba.def.br,08:00,17:00,false,Dias úteis,false,false,false,,,-12.1610711,-39.7425317,,2026-02-05T21:07:40.242316Z,Link: https://www.defensoria.ba.def.br/postos-atendimento/caitite/.,,,,,,,true,,,,,,,Regional,false,,,2914000,conexoes_nudems_dpes
7492,active,2026-02-05T21:07:40.242340Z,583,Defensoria Pública do Estado da Bahia - Irará,DPE,publico,,,Rua,das Palmeiras,,true,,Centro,Irará,BA,44255000,75,32473312,32473353,dpeirara@defensoria.ba.def.br,08:00,17:00,false,Dias úteis,false,false,false,,,-12.0459549,-38.7659919,,2026-02-05T21:07:40.242340Z,"Telefones alternativos: (75) 3247-3399, (75) 3247-3393. Link: https://www.defensoria.ba.def.br/postos-atendimento/caitite/.",,,,,,,true,,,,,,,Regional,false,,,2914505,conexoes_nudems_dpes
7493,active,2026-02-05T21:07:40.242363Z,583,Defensoria Pública do Estado da Bahia - Irecê,DPE,publico,,,Rua, ,,true,, ,Irecê,BA, ,,,,11regional.irece@defensoria.ba.def.br,08:00,17:00,false,Dias úteis,false,false,false,,,,,,2026-02-05T21:07:40.242363Z,Link: https://www.defensoria.ba.def.br/postos-atendimento/11a-defensoria-publica-regional-irece/.,,,,,,,true,,,,,,,Regional,false,,,2914604,conexoes_nudems_dpes
7494,active,2026-02-05T21:07:40.242386Z,583,Defensoria Pública do Estado da Bahia - Itaberaba,DPE,publico,,,Rua,Dr. Osman Ribeiro dos Santos,,true,,Barro Vermelho,Itaberaba,BA,46880000,75,32512465,32512840,dpeitaberaba@defensoria.ba.def.br,08:00,17:00,false,Dias úteis,false,false,false,,,-12.5308131,-40.3083718,,2026-02-05T21:07:40.242386Z,Telefone alternativo: (75) 3251-2428. Link: https://www.defensoria.ba.def.br/postos-atendimento/11a-defensoria-publica-regional-irece/.,,,,,,,true,,,,,,,Regional,false,,,2914703,conexoes_nudems_dpes
7495,active,2026-02-05T21:07:40.242412Z,583,Defensoria Pública do Estado da Bahia - Itabuna,DPE,publico,,,Avenida,Nações Unidas,732,false,,Centro,Itabuna,BA,45600124,71,997437504,,4regional.itabuna@defensoria.ba.def.br,08:00,17:00,false,Dias úteis,false,false,false,,,-14.7939347,-39.2801433,,2026-02-05T21:07:40.242412Z,Telefone alternativo: (73) 3214-5910. Link: https://www.defensoria.ba.def.br/postos-atendimento/4a-defensoria-publica-regional-itabuna/.,,,,,,,true,,,,,,,Regional,false,,,2914802,conexoes_nudems_dpes
7496,active,2026-02-05T21:07:40.242438Z,583,Defensoria Pública do Estado da Bahia - Itaparica,DPE,publico,,,Avenida,Beira Mar,4193,false,,Bom Despacho,Itaparica,BA,44460000,71,985540984,36822021,dpeitaparica@defensoria.ba.def.br,08:00,17:00,false,Dias úteis,false,false,false,,,-12.9305666,-38.6271663,,2026-02-05T21:07:40.242438Z,"Telefones alternativos: (71) 3682-2000, (71) 3682-2278, (71) 3682-2447, (71) 3682-2503. Link: https://www.defensoria.ba.def.br/postos-atendimento/7a-defensoria-publica-regional-camacari/.",,,,,,,true,,,,,,,Regional,false,,,2916104,conexoes_nudems_dpes
7497,active,2026-02-05T21:07:40.242462Z,583,Defensoria Pública do Estado da Bahia - Itapetinga,DPE,publico,,,Rua, ,,true,, ,Itapetinga,BA, ,77,32618854,,dpeitapetinga@defensoria.ba.def.br,08:00,17:00,false,Dias úteis,false,false,false,,,,,,2026-02-05T21:07:40.242462Z,Link: https://www.defensoria.ba.def.br/postos-atendimento/2a-defensoria-publica-regional-vitoria-da-conquista/.,,,,,,,true,,,,,,,Regional,false,,,2916401,conexoes_nudems_dpes
7498,active,2026-02-05T21:07:40.242485Z,583,Defensoria Pública do Estado da Bahia - Jacobina,DPE,publico,,,Avenida,Lomanto Júnior,430,false,,Centro,Jacobina,BA,44700000,71,984551889,36222203,dpejacobina@defensoria.ba.def.br,08:00,17:00,false,Dias úteis,false,false,false,,,-11.1840351,-40.5160825,,2026-02-05T21:07:40.242485Z,Telefone alternativo: (74) 3622-2205. Link: https://www.defensoria.ba.def.br/postos-atendimento/5a-defensoria-publica-regional-juazeiro/.,,,,,,,true,,,,,,,Regional,false,,,2917508,conexoes_nudems_dpes
7499,active,2026-02-05T21:07:40.242527Z,583,Defensoria Pública do Estado da Bahia - Jequié,DPE,publico,,,Rua,Manoel Vitorino,510,false,,Campo do América,Jequié,BA,45203165,73,999768765,35278811,12regional.jequie@defensoria.ba.def.br,08:00,17:00,false,Dias úteis,false,false,false,,,-13.8551733,-40.0772547,,2026-02-05T21:07:40.242527Z,Link: https://www.defensoria.ba.def.br/postos-atendimento/12a-defensoria-publica-regional-jequie/.,,,,,,,true,,,,,,,Regional,true,,,2918001,conexoes_nudems_dpes
7500,active,2026-02-05T21:07:40.242554Z,583,Defensoria Pública do Estado da Bahia - Juazeiro,DPE,publico,,,Rua,do Paraíso,306,false,,Santo Antônio,Juazeiro,BA,48903050,74,31621079,31621079,5regional.juazeiro@defensoria.ba.def.br,08:00,17:00,false,Dias úteis,false,false,false,,,-9.4110402,-40.5082837,,2026-02-05T21:07:40.242554Z,Telefone alternativo: (71) 99952-9265. Link: https://www.defensoria.ba.def.br/postos-atendimento/5a-defensoria-publica-regional-juazeiro/.,,,,,,,true,,,,,,,Regional,false,,,2918407,conexoes_nudems_dpes
7501,active,2026-02-05T21:07:40.242579Z,583,Defensoria Pública do Estado da Bahia - Lauro de Freitas,DPE,publico,,,Rua, ,,true,, ,Lauro de Freitas,BA, ,71,32888729,32888729,dpelaurodefreitas@defensoria.ba.def.br,08:00,17:00,false,Dias úteis,false,false,false,,,,,,2026-02-05T21:07:40.242579Z,Telefone alternativo: (71) 99701-5642. Link: https://www.defensoria.ba.def.br/postos-atendimento/7a-defensoria-publica-regional-camacari/.,,,,,,,true,,,,,,,Regional,false,,,2919207,conexoes_nudems_dpes
7502,active,2026-02-05T21:07:40.242602Z,583,Defensoria Pública do Estado da Bahia - Luís Eduardo Magalhães,DPE,publico,,,Rua,Octagonal,684,false,térreo,Jardim Imperial,Luís Eduardo Magalhães,BA,47850000,77,36288997,,dpeluiseduardo@defensoria.ba.def.br,08:00,17:00,false,Dias úteis,false,false,false,,,-12.0798629,-45.7794598,,2026-02-05T21:07:40.242602Z,Link: https://www.defensoria.ba.def.br/postos-atendimento/8a-defensoria-publica-regional-barreiras/.,,,,,,,true,,,,,,,Regional,false,,,2919553,conexoes_nudems_dpes
7503,active,2026-02-05T21:07:40.242626Z,583,Defensoria Pública do Estado da Bahia - Macaúbas,DPE,publico,,,Praça,Maestro Zé Preto,,true,Fórum José Alcântara de Figueiredo,Alto do Alexandrino,Macaúbas,BA,46500000,71,999667851,,dpemacaubas@defensoria.ba.def.br,08:00,17:00,false,Dias úteis,false,false,false,,,-13.0141178,-42.6869018,,2026-02-05T21:07:40.242626Z,Link: https://www.defensoria.ba.def.br/postos-atendimento/8a-defensoria-publica-regional-barreiras/.,,,,,,,true,,,,,,,Regional,false,,,2919801,conexoes_nudems_dpes
7504,active,2026-02-05T21:07:40.242650Z,583,Defensoria Pública do Estado da Bahia - Nazaré,DPE,publico,,,Avenida,Eurico Matta,81,false,,Centro,Nazaré,BA,44400000,75,981009144,36363282,dpenazare@defensoria.ba.def.br,08:00,17:00,false,Dias úteis,false,false,false,,,-13.033696,-39.0059492,,2026-02-05T21:07:40.242650Z,Link: https://www.defensoria.ba.def.br/postos-atendimento/6a-defensoria-publica-regional-santo-antonio-de-jesus/.,,,,,,,true,,,,,,,Regional,true,,,2922508,conexoes_nudems_dpes
7505,active,2026-02-05T21:07:40.242676Z,583,Defensoria Pública do Estado da Bahia - Paripiranga,DPE,publico,,,Rua,Major José Justino das Virgens,305,false,,Centro,Paripiranga,BA,48430000,75,996807518,32792385,dpeparipiranga@defensoria.ba.def.br,08:00,17:00,false,Dias úteis,false,false,false,,,-10.6863183,-37.8629045,,2026-02-05T21:07:40.242676Z,"Telefones alternativos: (75) 3279-2383, (71) 99944-1777. Link: https://www.defensoria.ba.def.br/postos-atendimento/10a-defensoria-publica-regional-paulo-afonso/.",,,,,,,true,,,,,,,Regional,true,,,2923803,conexoes_nudems_dpes
7506,active,2026-02-05T21:07:40.242703Z,583,Defensoria Pública do Estado da Bahia - Paulo Afonso,DPE,publico,,,Rua,Marechal Floriano Peixoto,500,false,,Centro,Paulo Afonso,BA,48601210,,32826141,,10regional.pauloafonso@defensoria.ba.def.br,08:00,17:00,false,Dias úteis,false,false,false,,,-9.3995049,-38.22332919999999,,2026-02-05T21:07:40.242703Z,Link: https://www.defensoria.ba.def.br/postos-atendimento/10a-defensoria-publica-regional-paulo-afonso/.,,,,,,,true,,,,,,,Regional,true,,,2924009,conexoes_nudems_dpes
7507,active,2026-02-05T21:07:40.242727Z,583,Defensoria Pública do Estado da Bahia - Poções,DPE,publico,,,Rua, ,,true,, ,Poções,BA, ,77,34311365,34313288,dpepocoes@defensoria.ba.def.br,08:00,17:00,false,Dias úteis,false,false,false,,,,,,2026-02-05T21:07:40.242727Z,Telefone alternativo: (77) 3431-5814. Link: https://www.defensoria.ba.def.br/postos-atendimento/2a-defensoria-publica-regional-vitoria-da-conquista/.,,,,,,,true,,,,,,,Regional,false,,,2925105,conexoes_nudems_dpes
7508,active,2026-02-05T21:07:40.242749Z,583,Defensoria Pública do Estado da Bahia - Porto Seguro,DPE,publico,,,Alameda,das Jaqueiras,3,false,,Centro,Porto Seguro,BA,45810000,73,32688685,,9regional.portoseguro@defensoria.ba.def.br,08:00,17:00,false,Dias úteis,false,false,false,,,-16.442038,-39.0670468,,2026-02-05T21:07:40.242749Z,Link: https://www.defensoria.ba.def.br/postos-atendimento/9a-defensoria-publica-regional-porto-seguro/.,,,,,,,true,,,,,,,Regional,false,,,2925303,conexoes_nudems_dpes
7509,active,2026-02-05T21:07:40.242773Z,583,Defensoria Pública do Estado da Bahia - Riachão do Jacuípe,DPE,publico,,,Praça,Pedro Paulo Mascarenhas,,true,,Alto do Cemitério,Riachão do Jacuípe,BA,44640000,,,,dperiachaodojacuipe@defensoria.ba.def.br,08:00,17:00,false,Dias úteis,false,false,false,,,-11.8088055,-39.3864685,,2026-02-05T21:07:40.242773Z,Link: https://www.defensoria.ba.def.br/postos-atendimento/caitite/.,,,,,,,true,,,,,,,Regional,false,,,2926301,conexoes_nudems_dpes
7510,active,2026-02-05T21:07:40.242797Z,583,Defensoria Pública do Estado da Bahia - Ribeira do Pombal,DPE,publico,,,Avenida,Evência Brito,444,false,,Centro,Ribeira do Pombal,BA,48400000,75,999155695,32761284,dperibeiradopombal@defensoria.ba.def.br,08:00,17:00,false,Dias úteis,false,false,false,,,-10.8382466,-38.534393,,2026-02-05T21:07:40.242797Z,Telefone alternativo: (75) 3276-1976. Link: https://www.defensoria.ba.def.br/postos-atendimento/10a-defensoria-publica-regional-paulo-afonso/.,,,,,,,true,,,,,,,Regional,true,,,2926608,conexoes_nudems_dpes
7511,active,2026-02-05T21:07:40.242821Z,583,Defensoria Pública do Estado da Bahia - Salvador,DPE,publico,,,Rua, ,,true,, ,Salvador,BA, ,,,,,,,false,,false,false,false,,,,,,2026-02-05T21:07:40.242821Z,Link: https://www.defensoria.ba.def.br/postos-atendimento/salvador/.,,,,,,,true,,,,,,,Regional,false,,,2927408,conexoes_nudems_dpes
7512,active,2026-02-05T21:07:40.242842Z,583,Defensoria Pública do Estado da Bahia - Santa Maria da Vitória,DPE,publico,,,Rua,Capitão José Alfaiate,,true,,Centro,Santa Maria da Vitória,BA,47640000,71,999176054,,dpesantamariadavitoria@defensoria.ba.def.br,08:00,17:00,false,Dias úteis,false,false,false,,,-13.3928119,-44.1961127,,2026-02-05T21:07:40.242842Z,Link: https://www.defensoria.ba.def.br/postos-atendimento/8a-defensoria-publica-regional-barreiras/.,,,,,,,true,,,,,,,Regional,false,,,2928109,conexoes_nudems_dpes
7513,active,2026-02-05T21:07:40.242865Z,583,Defensoria Pública do Estado da Bahia - Santo Amaro,DPE,publico,,,Rua,do Imperador,44,false,,Centro,Santo Amaro,BA,44200000,75,32417250,32417250,dpesantoamaro@defensoria.ba.def.br,08:00,17:00,false,Dias úteis,false,false,false,,,-12.5528539,-38.7050057,,2026-02-05T21:07:40.242865Z,Link: https://www.defensoria.ba.def.br/postos-atendimento/6a-defensoria-publica-regional-santo-antonio-de-jesus/.,,,,,,,true,,,,,,,Regional,true,,,2928604,conexoes_nudems_dpes
7514,active,2026-02-05T21:07:40.242890Z,583,Defensoria Pública do Estado da Bahia - Santo Antônio de Jesus,DPE,publico,,,Rua,Vereador Albertino Lira,1,false,,Centro,Santo Antônio de Jesus,BA,44430092,75,999588193,36320712,6regional.santoantoniodejesus@defensoria.ba.def.br,08:00,17:00,false,Dias úteis,false,false,false,,,-12.9627522,-39.2632513,,2026-02-05T21:07:40.242890Z,"Telefones alternativos: (75) 3632-0796, (75) 3632-0926. Link: https://www.defensoria.ba.def.br/postos-atendimento/6a-defensoria-publica-regional-santo-antonio-de-jesus/.",,,,,,,true,,,,,,,Regional,true,,,2928703,conexoes_nudems_dpes
7515,active,2026-02-05T21:07:40.242914Z,583,Defensoria Pública do Estado da Bahia - Santo Estêvão,DPE,publico,,,Rua, ,,true,, ,Santo Estêvão,BA, ,,,,,,,false,,false,false,false,,,,,,2026-02-05T21:07:40.242914Z,Link: https://www.defensoria.ba.def.br/postos-atendimento/caitite/.,,,,,,,true,,,,,,,Regional,false,,,2928802,conexoes_nudems_dpes
7516,active,2026-02-05T21:07:40.242935Z,583,Defensoria Pública do Estado da Bahia - Seabra,DPE,publico,,,Rua,Paulo VI,248,false,1° andar,Centro,Seabra,BA,46900000,75,984568917,36127428,dpeseabra@defensoria.ba.def.br,08:00,17:00,false,Dias úteis,false,false,false,,,-12.4148879,-41.772571,,2026-02-05T21:07:40.242935Z,Link: https://www.defensoria.ba.def.br/postos-atendimento/11a-defensoria-publica-regional-irece/.,,,,,,,true,,,,,,,Regional,true,,,2929909,conexoes_nudems_dpes
7517,active,2026-02-05T21:07:40.242961Z,583,Defensoria Pública do Estado da Bahia - Senhor do Bonfim,DPE,publico,,,Rua,Roberto Santos,735,false,,Marista - Senhor do Bonfim,Senhor do Bonfim,BA,48970000,74,35419837,35421001,dpesenhordobonfim@defensoria.ba.def.br,08:00,17:00,false,Dias úteis,false,false,false,,,-10.4679948,-40.182356,,2026-02-05T21:07:40.242961Z,Link: https://www.defensoria.ba.def.br/postos-atendimento/5a-defensoria-publica-regional-juazeiro/.,,,,,,,true,,,,,,,Regional,true,,,2930105,conexoes_nudems_dpes
7518,active,2026-02-05T21:07:40.242985Z,583,Defensoria Pública do Estado da Bahia - Serrinha,DPE,publico,,,Rua,Rafael Oliveira,65,false,,Ginásio - Serrinha,Serrinha,BA,48700000,75,32612381,32612141,dpeserrinha@defensoria.ba.def.br,08:00,17:00,false,Dias úteis,false,false,false,,,-11.662716,-39.0052699,,2026-02-05T21:07:40.242985Z,Link: https://www.defensoria.ba.def.br/postos-atendimento/caitite/.,,,,,,,true,,,,,,,Regional,false,,,2930501,conexoes_nudems_dpes
7519,active,2026-02-05T21:07:40.243019Z,583,Defensoria Pública do Estado da Bahia - Simões Filho,DPE,publico,,,Rua,Francisco Almeida,42,false,,Centro,Simões Filho,BA,43700000,71,32984020,32984020,dpesimoesfilho@defensoria.ba.def.br,08:00,17:00,false,Dias úteis,false,false,false,,,-12.7864321,-38.3961826,,2026-02-05T21:07:40.243019Z,Telefone alternativo: (71) 98455-3713. Link: https://www.defensoria.ba.def.br/postos-atendimento/7a-defensoria-publica-regional-camacari/.,,,,,,,true,,,,,,,Regional,false,,,2930709,conexoes_nudems_dpes
7520,active,2026-02-05T21:07:40.243044Z,583,Defensoria Pública do Estado da Bahia - Teixeira de Freitas,DPE,publico,,,Rua,Águas Claras,523,false,,Bela Vista,Teixeira de Freitas,BA,45990280,,,,14regional.teixeiradefreitas@defensoria.ba.def.br,08:00,17:00,false,Dias úteis,false,false,false,,,-17.5405651,-39.73606030000001,,2026-02-05T21:07:40.243044Z,Link: https://www.defensoria.ba.def.br/postos-atendimento/14a-defensoria-publica-regional-teixeira-de-freitas/.,,,,,,,true,,,,,,,Regional,false,,,2931350,conexoes_nudems_dpes
7521,active,2026-02-05T21:07:40.243069Z,583,Defensoria Pública do Estado da Bahia - Valença,DPE,publico,,,Avenida,José Andrade Soares,36,false,,Novo Horizonte,Valença,BA,45400000,75,36431420,36418346,dpevalenca@defensoria.ba.def.br,08:00,17:00,false,Dias úteis,false,false,false,,,-13.3508915,-39.0607165,,2026-02-05T21:07:40.243069Z,Link: https://www.defensoria.ba.def.br/postos-atendimento/6a-defensoria-publica-regional-santo-antonio-de-jesus/.,,,,,,,true,,,,,,,Regional,false,,,2932903,conexoes_nudems_dpes
7522,active,2026-02-05T21:07:40.243094Z,583,Defensoria Pública do Estado da Bahia - Vitória da Conquista,DPE,publico,,,Rua,Rio Doce,2294,false,,Candeias,Vitória da Conquista,BA,45029062,77,32292050,996242776,2regional.vitoriadaconquista@defensoria.ba.def.br,08:00,17:00,false,Dias úteis,false,false,false,,,-14.8747666,-40.8162229,,2026-02-05T21:07:40.243094Z,Telefone alternativo: (71) 99924-0746. Link: https://www.defensoria.ba.def.br/postos-atendimento/2a-defensoria-publica-regional-vitoria-da-conquista/.,,,,,,,true,,,,,,,Regional,false,,,2933307,conexoes_nudems_dpes
7523,active,2026-02-05T21:07:40.243117Z,579,Maternidade e Clínicas de Mulheres Bárbara Heliodora,,publico,,,Avenida,Getúlio Vargas,811,false,,Centro,Rio Branco,AC,69908650,,,,,,,false,,false,false,false,,,-9.968007799999999,-67.81257839999999,,2026-02-05T21:07:40.243117Z,,,,,,,,true,,,,,,,Local,false,,,1200401,conexoes_nudems_dpes
7524,active,2026-02-05T21:07:40.243139Z,579,Hospital da Mulher Dra. Nise da Silveira,,publico,,,Avenida,Comendador Leao,1213,false,,Poco,Maceió,AL,57025200,,,,,,,false,,false,false,false,,,-9.6596421,-35.7235393,,2026-02-05T21:07:40.243139Z,,,,,,,,true,,,,,,,Local,false,,,2704302,conexoes_nudems_dpes
7525,active,2026-02-05T21:07:40.243161Z,579,Hospital Regional do Alto Sertão,,publico,,,Rodovia,AL 145,2990,false,"Quadra 022, Cidade Universitária",Delmiro Gouveia,Delmiro Gouveia,AL,57480000,,,,,,,false,,false,false,false,,,-9.3675659,-37.9918249,,2026-02-05T21:07:40.243161Z,,,,,,,,true,,,,,,,Local,false,,,2702405,conexoes_nudems_dpes
7526,active,2026-02-05T21:07:40.243182Z,579,Santa Casa de Misericórdia de Penedo,,publico,,,Avenida,Getúlio Vargas,423,false,,Centro,Penedo,AL,57200000,,,,,,,false,,false,false,false,,,-10.2858888,-36.5759387,,2026-02-05T21:07:40.243182Z,,,,,,,,true,,,,,,,Local,false,,,2706703,conexoes_nudems_dpes
7527,active,2026-02-05T21:07:40.243203Z,579,Chama,,publico,,,Rodovia,AL-220,,true,KM 4, ,Arapiraca,AL,57515745,,,,,,,false,,false,false,false,,,-9.6426768,-36.9857973,,2026-02-05T21:07:40.243203Z,,,,,,,,true,,,,,,,Local,false,,,2700300,conexoes_nudems_dpes
